Id,SalePrice
1461,114384.136252
1462,159114.465133
1463,186210.569846
1464,206666.948815
1465,196680.195792
1466,167005.917278
1467,184411.210232
1468,161684.431835
1469,187798.970164
1470,121329.556356
1471,169692.053561
1472,96920.990535
1473,93703.3948938
1474,140491.303879
1475,112356.180802
1476,358916.761474
1477,248349.472086
1478,294543.498836
1479,290164.515708
1480,515834.524108
1481,329334.653335
1482,207740.356469
1483,182631.940686
1484,167006.259899
1485,181590.283893
1486,188724.744018
1487,334175.767601
1488,222833.794357
1489,198510.310939
1490,255460.228591
1491,195465.186642
1492,94565.4942626
1493,178784.763974
1494,274628.527802
1495,280106.865037
1496,236749.946877
1497,179839.95465
1498,179473.707565
1499,162456.52155
1500,157198.14263
1501,177518.551566
1502,144231.43817
1503,322647.085221
1504,245120.158485
1505,233951.799684
1506,188865.144895
1507,248339.426936
1508,196880.875587
1509,154330.795396
1510,145449.03151
1511,157761.223201
1512,175690.900064
1513,150608.996618
1514,148956.86072
1515,196504.081988
1516,156317.095342
1517,177917.322162
1518,127262.687224
1519,214022.929087
1520,121035.444372
1521,129947.168509
1522,171908.578543
1523,117315.192917
1524,127846.55583
1525,120084.592702
1526,110300.525405
1527,97739.7324273
1528,136088.46732
1529,151002.503685
1530,189388.322545
1531,107030.405144
1532,87191.7979453
1533,145601.56816
1534,121888.995834
1535,148219.077284
1536,106775.285707
1537,58897.6925535
1538,154879.66526
1539,185287.077415
1540,76643.9207634
1541,144171.037132
1542,153038.326073
1543,188914.488739
1544,81664.4197158
1545,112505.530451
1546,133043.159697
1547,135700.214792
1548,140424.13703
1549,114750.603336
1550,127939.052481
1551,98006.9240929
1552,141249.36933
1553,145597.242076
1554,115821.987081
1555,160204.401934
1556,78791.4530353
1557,140371.585539
1558,107621.849082
1559,62198.0838259
1560,121140.997101
1561,142376.476279
1562,131017.218715
1563,123507.276263
1564,153032.66008
1565,149781.621258
1566,238063.621482
1567,79625.7267613
1568,231607.767423
1569,129145.181652
1570,131991.937705
1571,113217.130434
1572,142201.776193
1573,278084.07587
1574,126944.936281
1575,245029.432203
1576,240602.438572
1577,182756.614511
1578,140763.25744
1579,143474.180404
1580,192357.935701
1581,164155.655082
1582,126524.693601
1583,294755.071278
1584,216234.092341
1585,135189.04156
1586,79811.657698
1587,101189.694378
1588,148866.859513
1589,101475.693992
1590,133445.626372
1591,96038.0271369
1592,107499.806049
1593,120883.111613
1594,119365.303892
1595,105802.170959
1596,217169.712594
1597,198942.467159
1598,218417.936811
1599,179383.147393
1600,170483.610715
1601,71640.9926071
1602,114367.405989
1603,59103.8382804
1604,249327.54385
1605,225364.460557
1606,164733.661424
1607,168590.038778
1608,216815.705597
1609,183515.512208
1610,146976.696892
1611,126745.468599
1612,164093.285359
1613,160693.357001
1614,119298.710939
1615,88107.3824961
1616,76019.1110682
1617,88966.7478588
1618,135069.235716
1619,134050.643472
1620,169927.478745
1621,122011.697338
1622,142116.365435
1623,234106.96994
1624,198784.256878
1625,115922.745603
1626,164672.08615
1627,198241.318392
1628,275498.174658
1629,176483.379028
1630,377387.363308
1631,236198.162146
1632,250861.762139
1633,166876.833473
1634,186990.64358
1635,166416.8536
1636,152980.792729
1637,203040.376337
1638,177459.933302
1639,181653.945079
1640,248869.312064
1641,185959.885755
1642,246664.331167
1643,223823.934892
1644,246594.643541
1645,212656.610041
1646,159270.716081
1647,161301.089201
1648,129375.190547
1649,142877.929625
1650,113515.783312
1651,121163.897602
1652,95882.9953345
1653,97258.6622723
1654,135462.374552
1655,130926.435677
