Id,SalePrice
1461,126659.235737
1462,153847.020908
1463,181149.825114
1464,182941.268569
1465,193579.152465
1466,180166.357841
1467,167049.705243
1468,175738.44178
1469,185845.67899
1470,123439.104065
1471,203179.118537
1472,92247.7975575
1473,95563.7509741
1474,154839.7872
1475,151068.523202
1476,360787.60474
1477,245996.900302
1478,309422.943372
1479,245149.865885
1480,485139.597205
1481,298302.503746
1482,205767.931908
1483,175444.320118
1484,177315.366746
1485,175501.174149
1486,195528.893735
1487,316017.657709
1488,233141.569206
1489,210269.968155
1490,191054.859611
1491,189893.424336
1492,102385.342849
1493,172581.603634
1494,296252.523387
1495,295829.171506
1496,229547.045401
1497,191717.929551
1498,154449.329365
1499,153491.061371
1500,151728.232201
1501,172484.513295
1502,169237.206159
1503,277302.234331
1504,231476.676559
1505,217578.81756
1506,183717.015737
1507,204393.162716
1508,198742.933254
1509,166094.074662
1510,153773.860441
1511,155863.756928
1512,168350.435843
1513,151166.338957
1514,158662.950885
1515,174915.200964
1516,160847.28974
1517,150173.098543
1518,130131.104221
1519,223125.403637
1520,138516.387029
1521,147569.723281
1522,164242.116154
1523,116441.966024
1524,123668.298651
1525,122938.037746
1526,126987.097612
1527,98502.2609339
1528,128555.341127
1529,144664.112228
1530,167574.440788
1531,118378.412474
1532,104537.942212
1533,141597.761267
1534,116962.064714
1535,150206.081843
1536,116344.935344
1537,73039.702206
1538,173710.000585
1539,205045.878857
1540,108022.707673
1541,143196.701494
1542,141840.714379
1543,216749.465211
1544,80428.9735401
1545,98421.9452566
1546,121159.774022
1547,135041.932593
1548,129144.176583
1549,107557.699861
1550,139892.219703
1551,115470.023814
1552,134241.909622
1553,133178.24622
1554,112069.429438
1555,165989.844875
1556,95400.2537139
1557,123952.984452
1558,85636.8175302
1559,103620.779406
1560,143998.769141
1561,138336.838874
1562,127503.647964
1563,124778.294062
1564,157845.559115
1565,158431.590965
1566,215468.029964
1567,79143.7494359
1568,219820.149846
1569,135771.76751
1570,123273.591563
1571,130922.089258
1572,143439.345119
1573,239493.600587
1574,112378.412707
1575,207919.12327
1576,208900.021957
1577,207375.665968
1578,144441.438499
1579,143396.246051
1580,189804.279251
1581,140616.859428
1582,128857.015027
1583,329565.973847
1584,238397.775362
1585,138853.671433
1586,67080.658706
1587,103191.136398
1588,148757.973201
1589,100873.017422
1590,132215.778355
1591,106920.701215
1592,118822.702456
1593,116303.502673
1594,123219.987175
1595,111388.792213
1596,233017.834879
1597,156649.686269
1598,183659.578549
1599,200133.770041
1600,192461.831499
1601,74943.1669005
1602,105546.795006
1603,90133.067472
1604,279222.197012
1605,252723.836491
1606,170007.269412
1607,160356.527626
1608,214191.861462
1609,199981.746821
1610,163306.251984
1611,147166.222397
1612,157559.200307
1613,161607.137061
1614,121019.234842
1615,84214.2664453
1616,79924.4160924
1617,87179.5669587
1618,128789.408026
1619,134300.369727
1620,145043.341705
1621,139465.951048
1622,147955.072466
1623,287817.677323
1624,212113.997386
1625,127550.284969
1626,172800.374674
1627,188632.702855
1628,273074.212176
1629,177281.20591
1630,336324.344845
1631,212911.215631
1632,247634.823386
1633,170554.516332
1634,182862.878599
1635,178720.156189
1636,158341.204066
1637,171668.229441
1638,217308.634356
1639,180323.466329
1640,255521.684116
1641,184604.743898
1642,222160.595754
1643,227218.91883
1644,225868.110682
1645,178515.51212
1646,154620.083802
1647,162359.760286
1648,142314.261533
1649,141120.714958
1650,122414.366394
1651,124578.423075
1652,92874.3454559
1653,97295.7782887
1654,156189.798945
1655,159507.010815
1656,151652.557647
1657,153672.839284
1658,153600.567542
1659,150446.005505
1660,146298.456274
1661,473769.197778
1662,368223.536683
1663,375858.943166
1664,488397.873258
1665,316083.902272
1666,326532.344913
1667,345861.388112
1668,326108.14322
1669,303554.699766
1670,332327.360937
1671,262173.099067
1672,506812.261818
1673,296708.250423
1674,250599.393377
1675,186133.943818
1676,187987.514345
1677,213242.821368
1678,502151.302966
1679,371191.151735
1680,313277.329434
1681,250893.040636
1682,296502.45335
1683,185982.631838
1684,171940.421079
1685,173021.875462
1686,167527.580646
1687,169953.002001
1688,187807.23115
1689,187716.643859
1690,183836.10878
1691,176612.459343
1692,260395.159298
1693,171792.055441
1694,184441.30803
1695,171425.357438
1696,268224.877668
1697,171625.25262
1698,335830.27393
1699,325608.110657
1700,240028.396491
1701,258500.38715
1702,252023.916223
1703,251364.687758
1704,296683.730884
1705,222465.750461
1706,476573.990792
1707,223706.895738
1708,219822.271544
1709,286587.605848
1710,220238.779986
1711,265008.140644
1712,229338.59035
1713,253629.949944
1714,218767.693314
1715,203226.513937
1716,178702.598715
1717,167799.096026
1718,130503.730514
1719,203377.964961
1720,248164.124301
1721,169128.644233
1722,125837.137136
1723,155948.751742
1724,208393.194639
1725,226774.390996
1726,185502.324476
1727,167102.531365
1728,187221.263458
1729,167127.770916
1730,153502.077492
1731,123276.198353
1732,133473.547293
1733,124848.483527
1734,128257.354453
1735,132198.712704
1736,115181.002055
1737,350246.720125
1738,213295.4486
1739,269875.838556
1740,187556.863736
1741,174378.2541
1742,172440.015564
1743,172594.435374
1744,304141.009327
1745,243710.956646
1746,256561.920776
1747,218379.649081
1748,203763.876058
1749,161493.60725
1750,149321.066109
1751,230277.381271
1752,123718.664376
1753,144254.385745
1754,212196.629878
1755,166879.659203
1756,122044.201858
1757,121551.004639
1758,145980.760039
1759,162801.0362
1760,157921.698176
1761,154526.521739
1762,169171.72726
1763,169756.608519
1764,119533.876921
1765,170919.839958
1766,168749.217359
1767,201336.079725
1768,140162.232138
1769,170237.211542
1770,139142.169592
1771,138132.778513
1772,141311.53891
1773,140946.180366
1774,129918.815353
1775,134241.745712
1776,120697.335272
1777,116015.935869
1778,131837.822887
1779,117422.388337
1780,178087.280983
1781,132722.60934
1782,100473.894234
1783,131741.25166
1784,91113.7995365
1785,114148.084317
1786,145311.656377
1787,163881.466984
1788,59517.6353717
1789,94369.6908221
1790,83552.0621703
1791,161798.150012
1792,155148.023875
1793,131927.042758
1794,141440.099306
1795,136558.806121
1796,112798.110528
1797,119114.29452
1798,125046.485105
1799,113513.967873
1800,124930.495333
1801,127055.454039
1802,154489.688029
1803,148641.952753
1804,141618.619628
1805,134706.877707
1806,112742.771976
1807,136755.917614
1808,119974.052197
1809,122083.800073
1810,140532.23468
1811,108185.648333
1812,118985.491193
1813,121409.872766
1814,98483.270402
1815,62242.1073689
1816,97859.8005391
1817,118496.387529
1818,125869.88254
1819,112727.134148
1820,73828.7109013
1821,117314.190129
1822,143869.247239
1823,55785.8743481
1824,130377.900934
1825,129732.998303
1826,100432.411222
1827,108111.769301
1828,133250.538162
1829,111589.257999
1830,141173.509375
1831,166636.146131
1832,106754.996349
1833,136729.636997
1834,122738.001665
1835,171814.713695
1836,122010.671811
1837,102352.919513
1838,132171.35568
1839,86628.4989599
1840,161415.048865
1841,144762.857669
1842,89247.1804109
1843,139103.912716
1844,126097.808902
1845,132979.262737
1846,149164.617639
1847,146912.159954
1848,61547.7779856
1849,119608.951458
1850,129324.419365
1851,145304.962195
1852,125814.67418
1853,131748.382529
1854,180530.780425
1855,150327.189908
1856,221436.372326
1857,156985.179291
1858,135913.48939
1859,120644.439405
1860,150507.665386
1861,120721.320786
1862,272386.877074
1863,270242.990516
1864,270242.990516
1865,324583.419379
1866,326588.938433
1867,237580.303839
1868,300454.341171
1869,193195.506866
1870,238337.660219
1871,247638.676314
1872,172283.781151
1873,226911.622904
1874,137777.693286
1875,206879.607314
1876,193991.64324
1877,208676.156814
1878,201754.420052
1879,134959.096103
1880,135714.353395
1881,238767.213391
1882,249246.714948
1883,194532.750715
1884,218707.072281
1885,251488.174514
1886,298410.22538
1887,200144.037617
1888,277518.63341
1889,166131.49457
1890,132507.36631
1891,138876.567166
1892,113924.706637
1893,132593.937756
1894,131829.531503
1895,150318.505225
1896,124956.740446
1897,113721.536695
1898,102770.581032
1899,130559.489874
1900,151341.029345
1901,159130.745049
1902,139457.421311
1903,227737.720063
1904,135884.618175
1905,169789.172763
1906,150626.091777
1907,193517.997534
1908,111175.911452
1909,135222.363709
1910,125562.618642
1911,196123.163799
1912,259753.690782
1913,135250.007278
1914,61048.8902887
1915,320627.825183
1916,72434.348897
1917,255349.373715
1918,135281.392304
1919,159272.003334
1920,151371.190092
1921,397836.45785
1922,315723.436067
1923,201209.459114
1924,229042.538052
1925,226628.459417
1926,377953.200929
1927,139447.875387
1928,161781.918575
1929,125838.3104
1930,120022.925655
1931,139580.867995
1932,137392.441887
1933,172805.148245
1934,181734.196861
1935,175013.624559
1936,192809.989326
1937,183894.160663
1938,165806.467991
1939,242801.875148
1940,192206.724839
1941,176542.875785
1942,194216.412794
1943,197513.103091
1944,311540.152226
1945,356036.692912
1946,157623.710134
1947,306029.651561
1948,163048.709856
1949,246211.889495
1950,185218.356035
1951,269386.186098
1952,233342.742818
1953,163263.755042
1954,203652.185366
1955,136068.00229
1956,280173.117729
1957,163303.661644
1958,306820.556328
1959,139125.569052
1960,117409.570615
1961,120156.075602
1962,92985.4374604
1963,100566.614652
1964,113102.144042
1965,155020.959351
1966,160580.68174
1967,286441.966875
1968,375518.374561
1969,368445.419739
1970,428540.779429
1971,432521.102811
1972,356477.325499
1973,262542.280166
1974,317405.221853
1975,487471.170683
1976,275321.294329
1977,346205.703417
1978,340253.713224
1979,323976.209335
1980,198430.718369
1981,333902.936525
1982,232290.828327
1983,214466.400833
1984,167231.074199
1985,207321.918705
1986,220096.418688
1987,183344.782003
1988,177943.804807
1989,185005.05997
1990,217543.019474
1991,221429.08726
1992,214542.358003
1993,172366.477721
1994,241005.059171
1995,184305.180855
1996,251879.106165
1997,309401.68143
1998,345595.879274
1999,252261.861374
2000,301142.144563
2001,271177.378199
2002,239155.564858
2003,248159.679584
2004,260865.028406
2005,218340.934732
2006,220839.416151
2007,245356.723977
2008,214972.066571
2009,192340.403019
2010,191002.248147
2011,133798.521709
2012,181488.458142
2013,181021.932266
2014,190276.25053
2015,196419.340675
2016,193220.0074
2017,202152.182869
2018,125363.28785
2019,134298.388016
2020,122575.139645
2021,114223.169002
2022,175702.729538
2023,153321.612532
2024,215553.652385
2025,347589.668646
2026,184705.568911
2027,152275.762978
2028,151277.051708
2029,172046.861488
2030,275816.580977
2031,232807.665973
2032,249173.957593
2033,260327.444884
2034,165386.834216
2035,202369.319428
2036,183243.937244
2037,186230.320872
2038,308039.220465
2039,201710.031691
2040,405405.236303
2041,269080.71723
2042,201794.785776
2043,172169.819304
2044,167819.385833
2045,230003.103145
2046,135409.67256
2047,152707.259879
2048,134213.897605
2049,134155.392273
2050,166538.630499
2051,102704.1784
2052,136085.152524
2053,143519.085534
2054,81878.5890658
2055,160999.368067
2056,128912.353048
2057,129333.268283
2058,211054.572273
2059,128542.991905
2060,158349.075112
2061,171568.39805
2062,138995.565338
2063,115002.991006
2064,141814.698699
2065,121907.62686
2066,171029.213993
2067,116199.270469
2068,133418.141282
2069,87979.437102
2070,110350.592426
2071,90955.1865357
2072,141159.709148
2073,138647.025367
2074,183423.437099
2075,144674.945228
2076,123367.994216
2077,147741.144755
2078,131204.552781
2079,135914.402639
2080,115666.438087
2081,121655.852767
2082,130310.119478
2083,144648.104274
2084,112987.013737
2085,133869.173792
2086,106232.982759
2087,125591.574038
2088,107102.953833
2089,87697.7420755
2090,129796.812246
2091,122652.716275
2092,128204.726792
2093,130653.691362
2094,151530.197377
2095,146004.128136
2096,90178.2598494
2097,100931.028006
2098,146583.922398
2099,59023.6687568
2100,106960.359121
2101,117415.147523
2102,148702.63964
2103,102046.78723
2104,128071.864416
2105,122480.338217
2106,77495.0229758
2107,242193.58216
2108,120148.087862
2109,116387.740615
2110,125037.478045
2111,156814.052859
2112,133404.356359
2113,119545.894574
2114,112105.162885
2115,142543.753503
2116,112519.330063
2117,138556.152069
2118,119555.198316
2119,107300.019111
2120,107229.146644
2121,92613.8970714
2122,96421.8640051
2123,89794.3746506
2124,191297.710312
2125,133034.623354
2126,159022.991624
2127,146425.12102
2128,121811.729922
